,cmte_id,amndt_ind,rpt_tp,transaction_pgi,transaction_tp,entity_tp,city,state,zip_code,employer,occupation,transaction_dt,transaction_amt,file_num
902835,C00010603,A,M11,Desconhecido,15,IND,CLEVELAND,OH,44126.0,missing,retired,2011-10-21,5.298317366548036,769164.0
2058770,C00431445,A,M9,P,15,IND,MONTEREY,CA,93940.0,missing,retired,2012-08-20,5.298317366548036,897073.0
718812,C00016683,N,M10,Desconhecido,15,IND,NEW YORK,NY,10017.0,missing,retired,2011-09-30,5.337538079701318,749288.0
868108,C00196725,N,YE,Desconhecido,15,IND,SAN DIEGO,CA,92127.0,missing,retired,2011-12-15,5.337538079701318,760107.0
2167128,C00496034,N,M3,P,15,IND,INCLINE VILLAGE,NV,89450.0,missing,retired,2012-02-10,5.521460917862246,771852.0
2646349,C00010033,A,M4,P,15,IND,HELENA,MT,59602.0,missing,retired,2012-03-01,5.298317366548036,863903.0
2667706,C00496497,N,M2,P,15,IND,FERNANDINA BEACH,FL,32035.0,missing,retired,2012-01-11,6.214608098422191,767151.0
2019686,C00431445,A,M9,P,15,IND,WHITE SALMON,WA,98672.0,missing,retired,2012-08-09,5.521460917862246,897073.0
2089207,C00494740,A,M10,P,15,IND,EVERETT,WA,98204.0,missing,retired,2012-09-24,6.214608098422191,870880.0
1846554,C00003418,A,YE,Desconhecido,15,IND,VISALIA,CA,93291.0,missing,retired,2012-12-07,5.541263545158426,875036.0
1868106,C00431445,A,M5,P,15,IND,EAST NORTHPORT,NY,11731,missing,retired,2012-04-06,6.214608098422191,896848.0
1185343,C00505255,N,Q2,P,15,IND,LYONS,GA,30436.0,missing,retired,2012-06-05,6.476972362889683,797239.0
85483,C00075820,N,M8,Desconhecido,15,IND,VIENNA,VA,22182,missing,retired,2011-07-14,8.517193191416238,742738.0
2903617,C00355461,N,12G,G,11,ORG,SCOTTSDALE,AZ,85256,missing,retired,2012-10-05,6.907755278982137,827099.0
3186087,C00518282,A,Q3,P,15,IND,GUTHRIE,OK,73044.0,missing,retired,2012-09-06,6.214608098422191,889722.0
1660602,C00431445,A,M10,G,15,IND,LINCOLN,NE,68502.0,missing,retired,2012-09-27,5.298317366548036,897086.0
3182096,C00518282,A,Q3,P,15,IND,BOSTON,MA,2116.0,missing,retired,2012-09-20,10.819778284410283,889722.0
320895,C00000935,A,M12,Desconhecido,15,IND,ARCADIA,CA,91006.0,retired,retired,2011-11-25,5.298317366548036,767646.0
789068,C00434191,N,YE,C,15,IND,HANOVER,NH,3755.0,missing,retired,2011-12-30,7.824046010856292,762692.0
1188648,C00473272,A,12P,P,11,IND,TUOLUMNE,CA,95379.0,missing,retired,2012-05-07,5.991464547107982,797367.0
712355,C00167320,N,M10,P,15,IND,NORWALK,CT,6853.0,missing,retired,2011-09-16,5.521460917862246,750592.0
1438490,C00498089,N,30G,G,15,IND,POTOMAC,MD,20854,missing,retired,2012-10-29,5.521460917862246,847234.0
1405883,C00494740,N,30G,G,15,IND,LOWER GWYNEDD,PA,19002.0,missing,retired,2012-10-22,5.521460917862246,839903.0
3313397,C00431171,A,M10,G,15,IND,LITTLE ROCK,AR,72223.0,missing,retired,2012-09-04,5.298317366548036,944828.0
2330631,C00264564,A,Q3,G,15,IND,LINCOLN PARK,NJ,7035.0,missing,retired,2012-09-21,6.214608098422191,833724.0
38549,C00016683,N,M5,Desconhecido,15,IND,NEW YORK,NY,10017.0,missing,retired,2011-04-30,5.337538079701318,728661.0
1128498,C00509729,N,Q2,P,15,IND,ASHLAND,KY,41101.0,missing,retired,2012-05-09,5.521460917862246,798379.0
2063905,C00431445,A,12G,G,15,IND,JENKINTOWN,PA,19046.0,missing,retired,2012-10-11,6.214608098422191,897092.0
830881,C00495820,A,Q3,P,15,IND,ALIQUIPPA,PA,15001.0,missing,retired,2011-07-19,5.521460917862246,779225.0
2899554,C00448696,N,12G,Desconhecido,15,IND,CHICAGO,IL,60604,missing,retired,2012-10-10,6.8690144506657065,827991.0
2149837,C00431445,A,12G,G,15,IND,PHILADELPHIA,PA,19143,missing,retired,2012-10-16,6.214608098422191,897092.0
1497508,C00003418,A,12G,Desconhecido,15,IND,SALT LAKE CITY,UT,84109.0,missing,retired,2012-10-05,6.396929655216146,867755.0
2689667,C00401224,N,30G,P,24T,IND,BEVERLY HILLS,MI,48025.0,missing,retired,2012-10-22,5.521460917862246,841241.0
477570,C00431171,A,YE,P,15,IND,NAPLES,FL,34103.0,missing,retired,2011-12-06,7.824046010856292,896726.0
1348280,C00331389,A,Q3,G,15,IND,ALEXANDRIA,VA,22308.0,missing,retired,2012-09-30,5.298317366548036,838936.0
220623,C00248716,N,M11,Desconhecido,15,IND,CENTERVILLE,UT,84014.0,missing,retired,2011-10-25,5.521460917862246,753296.0
3302035,C00431171,A,M10,G,15,IND,MADISON,AL,35758.0,missing,retired,2012-09-13,6.214608098422191,944828.0
3214921,C00431171,A,12G,G,15,IND,LUBBOCK,TX,79423.0,missing,retired,2012-10-03,5.521460917862246,933475.0
279904,C00003418,A,YE,Desconhecido,15,IND,CHEVY CHASE,MD,20815.0,missing,retired,2011-12-22,5.521460917862246,793361.0
1159510,C00514174,N,12P,P,15,IND,PALATKA,FL,32177.0,missing,retired,2012-07-06,5.521460917862246,802576.0
2034820,C00431445,A,M9,P,15,IND,SAN RAMON,CA,94582.0,missing,retired,2012-08-11,6.214608098422191,897073.0
2295164,C00127811,N,Q2,Desconhecido,15,IND,MIAMI BEACH,FL,33140.0,missing,retired,2012-04-20,6.907755278982137,798129.0
2572649,C00401224,N,30G,P,24T,IND,SOQUEL,CA,95073.0,missing,retired,2012-10-28,7.824046010856292,841241.0
400553,C00003418,A,M11,Desconhecido,15,IND,WAYNE,MI,48184.0,requested,retired,2011-10-17,6.214608098422191,777072.0
816988,C00451757,N,YE,Desconhecido,15,IND,PONTE VEDRA BEACH,FL,32082.0,missing,retired,2011-12-15,5.298317366548036,761875.0
407210,C00003418,A,M10,Desconhecido,15,IND,WILLIAMSBURG,VA,23185.0,missing,retired,2011-09-09,5.521460917862246,777064.0
190861,C00431445,A,Q3,P,15,IND,MCALESTER,OK,74501.0,missing,retired,2011-09-28,5.521460917862246,756218.0
254675,C00500843,A,Q3,P,15,IND,BALTIMORE,MD,21237.0,missing,retired,2011-09-30,5.521460917862246,750912.0
2028393,C00431445,A,M9,P,15,IND,CHICAGO,IL,60613.0,missing,retired,2012-08-22,5.298317366548036,897073.0
2152833,C00494740,A,12G,G,15,IND,ARNOLD,MD,21012,missing,retired,2012-10-07,5.298317366548036,870885.0
2134434,C00494740,A,12G,G,15,IND,GRAND BLANC,MI,48439,missing,retired,2012-10-11,6.907755278982137,870885.0
773299,C00330894,A,YE,P,15,IND,COLGATE,WI,53017.0,missing,retired,2011-12-20,5.298317366548036,759078.0
2175361,C00029447,N,M3,Desconhecido,15,IND,BROOKLINE,MA,2445.0,missing,retired,2012-02-29,6.163314804034641,771471.0
1456873,C00042366,A,M10,Desconhecido,15E,IND,OAKLAND,CA,94618.0,missing,retired,2012-09-10,5.298317366548036,841874.0
1709170,C00431445,A,M10,P,15,IND,MECHANICSBURG,PA,17055,missing,retired,2012-09-06,5.438079308923196,897086.0
910064,C00193433,A,YE,Desconhecido,15,IND,MINNEAPOLIS,MN,55406.0,retired,retired,2011-12-21,5.298317366548036,770220.0
2723192,C00473652,N,12P,Desconhecido,15,IND,BETHESDA,MD,20817.0,missing,retired,2012-05-16,7.313220387090301,786503.0
1024489,C00424713,N,Q1,P,15E,IND,NEW YORK,NY,10024.0,missing,retired,2012-03-31,5.521460917862246,777665.0
1407723,C00494740,N,30G,G,15,IND,COLORADO SPRINGS,CO,80907.0,missing,retired,2012-10-22,5.521460917862246,839903.0
1586130,C00431445,A,M6,P,15,IND,PORTLAND,OR,97215.0,missing,retired,2012-05-07,5.521460917862246,896893.0
1647367,C00431445,A,M10,G,15,IND,ROSEVILLE,MN,55113.0,missing,retired,2012-09-10,5.298317366548036,897086.0
930597,C00410803,A,Q2,P,15E,IND,WASHINGTON,DC,20009.0,missing,retired,2011-05-08,6.907755278982137,739439.0
1091209,C00495861,N,M4,Desconhecido,10,IND,PALOS VERDES ESTAT,CA,90274.0,missing,retired,2012-03-01,5.521460917862246,780417.0
2279354,C00193433,A,M4,Desconhecido,15,IND,ARLINGTON,MA,nan,missing,retired,2012-03-26,6.907755278982137,790850.0
579179,C00435628,N,Q2,G,15,IND,PALM BEACH,FL,33480.0,missing,retired,2011-04-26,7.824046010856292,735945.0
2567904,C00431445,A,YE,G,22Y,IND,NEW YORK,NY,100037230.0,missing,retired,2012-12-24,2.302585092994046,896990.0
231865,C00488080,N,YE,Desconhecido,15,IND,WICHITA,KS,67202.0,missing,retired,2011-09-22,6.907755278982137,759443.0
980231,C00496497,N,M3,P,15,IND,SEATTLE,WA,98133.0,missing,retired,2012-02-03,5.298317366548036,771995.0
2303231,C00493981,A,Q2,G,15,IND,ROSWELL,NM,88202.0,missing,retired,2012-06-14,6.214608098422191,801050.0
2860130,C00516575,A,Q2,P,15,IND,BOISE,ID,83702.0,missing,retired,2012-05-09,5.703782474656201,816391.0
1581228,C00431445,A,M6,P,15,IND,BROOKLYN,NY,11238.0,missing,retired,2012-05-26,6.214608098422191,896893.0
481542,C00005173,A,M12,P,15,IND,CAMDEN,AL,32726.0,missing,retired,2011-11-08,7.313220387090301,913687.0
1686207,C00431171,A,M8,P,15,IND,ST CROIX FLS,WI,54024.0,missing,retired,2012-07-05,6.214608098422191,944286.0
123103,C00495531,N,Q2,P,15,IND,BOCA RATON,FL,33431.0,missing,retired,2011-04-21,6.907755278982137,740250.0
2070870,C00467233,A,12G,G,15,IND,EAST FALMOUTH,MA,2536.0,missing,retired,2012-10-17,5.298317366548036,858601.0
1455490,C00042366,A,M10,Desconhecido,15,IND,GIBSONIA,PA,15044.0,missing,retired,2012-09-28,5.703782474656201,841874.0
1647712,C00431445,A,M10,G,15,IND,SEWANEE,TN,37375.0,missing,retired,2012-09-30,6.907755278982137,897086.0
2052209,C00431445,A,12G,G,22Y,IND,PASADENA,CA,91106.0,missing,retired,2012-10-11,6.214608098422191,897092.0
1544067,C00431445,A,M10,G,15,IND,WASHINGTON,DC,20003,missing,retired,2012-09-26,7.824046010856292,897086.0
2669137,C00496497,N,M2,Desconhecido,22Y,IND,WATER VALLEY,TX,76958.0,missing,retired,2012-01-30,6.907755278982137,767151.0
1200040,C00366773,N,Q2,P,15,IND,TULSA,OK,74104.0,missing,retired,2012-04-16,6.907755278982137,797978.0
1918951,C00431445,A,M9,P,15,IND,WEST DES MOINES,IA,50265.0,missing,retired,2012-08-27,5.521460917862246,897073.0
1230032,C00527424,N,Q3,Desconhecido,15,IND,DALLAS,TX,75205.0,missing,retired,2012-09-12,6.907755278982137,820166.0
1366204,C00003764,N,30G,Desconhecido,15,IND,BRANDON,MS,39047.0,missing,retired,2012-10-31,6.620073206530356,838530.0
1946038,C00518282,A,12G,P,15,IND,BREMERTON,WA,98337.0,missing,retired,2012-10-04,5.521460917862246,894334.0
1200025,C00366773,N,Q2,P,15,IND,TULSA,OK,74105.0,missing,retired,2012-06-11,7.600902459542082,797978.0
3188681,C00518282,A,Q3,P,15,IND,OLATHE,KS,66061.0,missing,retired,2012-09-26,5.521460917862246,889722.0
208648,C00434563,N,YE,P,15,IND,ALBUQUERQUE,NM,87120.0,missing,retired,2011-12-01,5.459585514144159,764986.0
718830,C00016683,N,M10,Desconhecido,15,IND,NEW YORK,NY,10017.0,missing,retired,2011-09-30,5.337538079701318,749288.0
919429,C00463687,A,Q2,P,15,IND,VIRGINIA BEACH,VA,23451.0,missing,retired,2011-06-28,6.907755278982137,791264.0
1850452,C00431445,A,30G,G,15,IND,VIENNA,VA,22182.0,missing,retired,2012-10-28,6.907755278982137,876050.0
422751,C00431445,A,Q2,P,15,IND,VIRGINIA BEACH,VA,23451.0,missing,retired,2011-04-13,6.214608098422191,896673.0
2720036,C00497180,N,12P,P,15,IND,ENGLEWOOD,CO,80113.0,missing,retired,2012-04-02,6.214608098422191,789980.0
1707593,C00431171,A,M8,P,15,IND,THE WOODLANDS,TX,77381,missing,retired,2012-07-03,6.214608098422191,944286.0
1016048,C00122176,N,Q2,G,22Y,IND,NEW YORK,NY,10024.0,missing,retired,2012-05-23,7.824046010856292,799448.0
464314,C00431171,A,YE,P,15,IND,ENOLA,PA,17025.0,missing,retired,2011-11-30,6.907755278982137,896726.0
446775,C00431445,A,Q2,P,15,IND,MOUNTAIN VIEW,CA,94040.0,missing,retired,2011-04-07,5.521460917862246,896673.0
452560,C00495622,A,Q2,P,15,IND,DERRY,NH,3038.0,missing,retired,2011-05-10,5.521460917862246,992710.0
1361391,C00391243,A,30G,G,15,IND,VERO BEACH,FL,32963.0,missing,retired,2012-10-19,6.214608098422191,858167.0
360783,C00003418,A,M9,Desconhecido,15,IND,LAKE OZARK,MO,65049.0,missing,retired,2011-08-23,5.703782474656201,773067.0
2935611,C00511980,A,12P,P,15,IND,PHOENIX,AZ,85034,missing,retired,2012-08-07,6.214608098422191,837091.0
2580495,C00003418,A,M9,Desconhecido,15,IND,BERKELEY,CA,94708.0,missing,retired,2012-08-24,5.298317366548036,853945.0
2774779,C00003418,A,M5,Desconhecido,15,IND,THE WOODLANDS,TX,77381.0,missing,retired,2012-04-27,6.22455842927536,808143.0
3202556,C00431171,A,12G,G,15,IND,ALEXANDRIA,VA,22305.0,missing,retired,2012-10-17,6.214608098422191,933475.0
68456,C00409581,N,Q1,P,15,IND,SILVER SPRING,MD,20905,missing,retired,2011-03-03,5.703782474656201,726891.0
2822468,C00224717,N,M8,Desconhecido,15,IND,ST. CLAIR SHORES,MI,48081,missing,retired,2012-07-28,5.598421958998375,805097.0
1835851,C00494740,A,M7,P,15,IND,CHICAGO,IL,60614.0,missing,retired,2012-06-28,5.521460917862246,873011.0
510070,C00431171,A,Q3,P,15,IND,BAKERSFIELD,CA,93311.0,missing,retired,2011-09-30,7.824046010856292,933464.0
1875016,C00431445,A,M4,P,15,IND,LONG BEACH,CA,90814,missing,retired,2012-03-17,5.521460917862246,896852.0
1094043,C00325126,A,Q1,P,15,IND,LAKE CHARLES,LA,70602.0,missing,retired,2012-02-06,6.802394763324311,781318.0
14376,C00458059,N,Q1,P,15,IND,WASHINGTON,DC,20001,missing,retired,2011-02-02,6.214608098422191,726728.0
850957,C00413914,A,Q2,P,15,IND,JACKSONVILLE BEACH,FL,32250.0,missing,retired,2011-06-21,6.907755278982137,766364.0
2789731,C00363879,N,M8,Desconhecido,15,IND,AUSTIN,TX,78733.0,missing,retired,2012-07-31,5.407171771460119,804240.0
1817176,C00431445,A,30G,G,22Y,IND,PHILADELPHIA,PA,19138.0,missing,retired,2012-10-29,3.5553480614894135,876050.0
880104,C00496497,N,YE,P,15,IND,HERRICK,IL,62431.0,missing,retired,2011-11-11,5.521460917862246,762965.0
2974031,C00492462,N,30G,G,15,IND,GREAT FALLS,VA,22066.0,missing,retired,2012-11-01,7.824046010856292,848070.0
479627,C00431445,A,YE,G,15,IND,THOMASVILLE,GA,31799.0,missing,retired,2011-10-31,7.313220387090301,896693.0
959397,C00497511,A,Q3,P,15,IND,SPRINGFIELD,MO,65810.0,missing,retired,2011-07-05,5.703782474656201,812393.0
698452,C00494740,A,Q2,P,15,IND,CINCINNATI,OH,45215.0,missing,retired,2011-05-17,9.210340371976184,748092.0
969985,C00370783,A,Q1,P,15,IND,DOUGLASVILLE,GA,30135.0,missing,retired,2011-03-03,6.907755278982137,786038.0
2048418,C00431445,A,12G,G,15,IND,FORT WORTH,TX,76109.0,missing,retired,2012-10-09,5.521460917862246,897092.0
1262973,C00498980,N,Q3,G,15E,IND,ORLANDO,FL,32818.0,missing,retired,2012-09-30,5.298317366548036,818259.0
2383616,C00343475,N,Q3,G,15,IND,SAINT ALBANS,MO,63073.0,missing,retired,2012-09-26,6.214608098422191,834406.0
2049599,C00431445,A,M9,G,15,IND,AKRON,OH,44313.0,missing,retired,2012-08-29,5.981414211254481,897073.0
217563,C00446815,A,Q2,P,15,IND,REDWOOD CITY,CA,94062.0,missing,retired,2011-06-27,5.703782474656201,758097.0
405387,C00496067,A,YE,P,15,IND,HILLIARD,OH,43026.0,information requested,retired,2011-10-16,5.521460917862246,776884.0
3061287,C00518282,A,30G,P,15,IND,ATHERTON,CA,94027.0,missing,retired,2012-10-23,5.521460917862246,890355.0
833993,C00495820,A,Q3,P,15,IND,NEW LENOX,IL,60451.0,missing,retired,2011-09-26,5.303304908059076,779225.0
332150,C00494740,A,YE,P,15,IND,CORONA DEL MAR,CA,92625.0,missing,retired,2011-10-21,6.214608098422191,782991.0
2191006,C00237198,A,Q2,G,15,IND,HAMILTON,OH,45013.0,missing,retired,2012-05-15,6.214608098422191,870821.0
293437,C00347476,A,Q3,P,15,IND,COLUMBUS,OH,43215.0,missing,retired,2011-09-30,6.907755278982137,813502.0
2085819,C00494740,A,M10,P,15,IND,COLORADO SPRINGS,CO,80907.0,missing,retired,2012-09-21,6.214608098422191,870880.0
1454994,C00042366,A,M10,Desconhecido,15,IND,SANTA BARBARA,CA,93109.0,retired,retired,2012-09-21,6.214608098422191,841874.0
3161810,C00518282,A,Q3,P,15,IND,PERKASIE,PA,18944.0,missing,retired,2012-08-06,6.214608098422191,889722.0
2180464,C00151340,N,M3,Desconhecido,15,IND,NEW YORK,NY,10020.0,missing,retired,2012-02-29,5.926926025970411,771564.0
2014098,C00431445,A,M9,P,15,IND,THOUSAND OAKS,CA,91360.0,missing,retired,2012-08-07,7.824046010856292,897073.0
1180950,C00496034,N,M7,P,15,IND,MCLEAN,VA,22101.0,missing,retired,2012-06-06,6.214608098422191,800451.0
1380914,C00494740,N,30G,G,15,IND,MIAMI,FL,33133.0,missing,retired,2012-10-23,6.214608098422191,839903.0
3279719,C00431171,A,30G,G,15,IND,MINDEN,LA,71058.0,missing,retired,2012-10-25,6.907755278982137,933479.0
1645733,C00431445,A,M10,G,15,IND,HINSDALE,IL,60521.0,missing,retired,2012-09-18,6.214608098422191,897086.0
1157993,C00346312,N,Q2,P,15,IND,PISCATAWAY,NJ,8854.0,missing,retired,2012-06-11,6.907755278982137,801942.0
823684,C00495820,A,Q2,P,15,IND,AUSTIN,TX,78756.0,missing,retired,2011-06-05,5.521460917862246,779223.0
517805,C00431445,A,YE,P,15,IND,OLD GREENWICH,CT,6870.0,missing,retired,2011-11-29,5.521460917862246,896693.0
1941689,C00431171,A,M4,P,15,IND,LAGUNA HILLS,CA,92653.0,missing,retired,2012-03-20,7.824046010856292,896732.0
1829447,C00494740,A,M7,P,15,IND,SEATTLE,WA,98118.0,missing,retired,2012-06-26,8.517193191416238,873011.0
440809,C00467233,A,YE,P,15,IND,BOSTON,MA,2116.0,missing,retired,2011-12-26,7.600902459542082,765103.0
1562580,C00008227,A,M7,Desconhecido,15,IND,DESERT HILLS,AZ,85086,missing,retired,2012-06-06,5.521460917862246,870353.0
3148299,C00431171,A,12G,G,15,IND,TOMS RIVER,NJ,8755.0,missing,retired,2012-10-17,5.521460917862246,933475.0
2851772,C00527838,N,Q3,Desconhecido,15E,IND,DOYLESTOWN,PA,18901.0,missing,retired,2012-09-20,6.907755278982137,823876.0
1929978,C00431171,A,M2,P,15,IND,GREEN COVE SPRINGS,FL,32043.0,missing,retired,2012-01-06,6.214608098422191,896728.0
1571109,C00431445,A,M6,G,15,IND,HENDERSON,NV,89012,missing,retired,2012-05-23,5.298317366548036,896893.0
89145,C00347492,A,Q1,P,15,IND,LANCASTER,OH,43130,missing,retired,2011-03-09,7.783224016336037,743768.0
387469,C00023028,A,YE,Desconhecido,15,IND,LAMESA,TX,79331.0,missing,retired,2011-08-11,8.160518247477505,772279.0
86409,C00068528,N,M8,Desconhecido,15,IND,LAGUNA BEACH,CA,92651,missing,retired,2011-07-31,6.030685260261263,741529.0
489435,C00431445,A,YE,P,15,IND,NEW BUFFALO,MI,49117.0,missing,retired,2011-11-10,5.521460917862246,896693.0
248559,C00332890,N,YE,P,15,IND,WASHINGTON,DC,20009.0,missing,retired,2011-10-28,6.214608098422191,761481.0
3324777,C00431171,A,M10,G,15,IND,LITTLEFIELD,TX,79339.0,missing,retired,2012-09-26,7.824046010856292,944828.0
147794,C00482984,N,Q3,P,15,IND,OSHKOSH,WI,54901.0,missing,retired,2011-08-24,6.907755278982137,751174.0
959314,C00497511,A,Q3,P,15,IND,TULSA,OK,74137.0,missing,retired,2011-07-14,5.521460917862246,812393.0
444821,C00467233,A,YE,P,15,IND,NEW CANAAN,CT,6840.0,missing,retired,2011-11-09,5.521460917862246,765103.0
597096,C00042366,A,M5,Desconhecido,15,IND,LOS ANGELES,CA,90017.0,missing,retired,2011-04-27,5.521460917862246,730252.0
1157554,C00237495,N,M7,Desconhecido,15,IND,TUSTIN,CA,92780.0,missing,retired,2012-06-05,7.313220387090301,799360.0
2324470,C00499087,N,Q3,C,22Y,IND,SOUTH JORDAN,UT,84095.0,missing,retired,2012-09-30,6.907755278982137,815661.0
3323966,C00431171,A,M10,G,15,IND,SYKESVILLE,MD,21784.0,missing,retired,2012-09-25,6.214608098422191,944828.0
2826868,C00030718,A,M6,Desconhecido,24I,IND,ANNAPOLIS,MD,21403,missing,retired,2012-05-14,6.214608098422191,808610.0
1778832,C00092957,A,M9,P,15,IND,TAMPA,FL,33615.0,missing,retired,2012-08-20,5.991464547107982,884603.0
1905975,C00431445,A,M3,P,15,IND,CLAYTON,CA,945171700.0,missing,retired,2012-02-02,5.521460917862246,896754.0
2217033,C00010603,A,M3,Desconhecido,22Y,IND,BOSTON,MA,02116,missing,retired,2012-02-23,3.912023005428146,792670.0
704376,C00412569,A,MY,Desconhecido,15,IND,DENTON,TX,76210.0,missing,retired,2011-04-28,6.214608098422191,752298.0
61993,C00305920,N,Q2,P,15,IND,OLD WESBURY,NY,11560.0,missing,retired,2011-05-23,6.214608098422191,733842.0
3038219,C00493288,A,Q2,P,15,IND,PORTLAND,IN,47371.0,missing,retired,2012-04-20,5.521460917862246,804199.0
2412272,C00331389,A,Q1,P,15,IND,OAKLAND,CA,94618.0,missing,retired,2012-03-26,6.907755278982137,837814.0
2624704,C00507350,A,Q3,G,15,IND,SIOUX FALLS,SD,57106.0,missing,retired,2012-09-10,5.521460917862246,865866.0
488234,C00431445,A,YE,P,15,IND,COLUMBUS,OH,43235.0,missing,retired,2011-12-29,5.521460917862246,896693.0
47727,C00492728,A,Q1,P,15,IND,MANHATTAN BEACH,CA,90266.0,missing,retired,2011-02-21,6.214608098422191,730242.0
2112064,C00494740,A,M10,P,15,IND,OAK PARK,IL,60302.0,missing,retired,2012-09-18,5.521460917862246,870880.0
3077342,C00518282,A,Q2,P,15,IND,VERO BEACH,FL,32963.0,missing,retired,2012-06-22,7.824046010856292,889719.0
2260117,C00358952,N,Q2,P,15,IND,SYOSSET,NY,11791.0,missing,retired,2012-06-21,6.907755278982137,796545.0
889700,C00473371,N,YE,P,15,IND,ROCHESTER,MN,55901.0,missing,retired,2011-11-28,5.521460917862246,765117.0
1062503,C00082271,N,M5,Desconhecido,15,IND,GRAND RAPIDS,MI,49546.0,missing,retired,2012-04-27,7.600902459542082,783556.0
535554,C00326629,N,Q1,P,15,IND,CANFIELD,OH,44406.0,missing,retired,2011-03-15,6.907755278982137,723506.0
31640,C00409391,N,Q1,Desconhecido,15,IND,TEMPLE,TX,76508,missing,retired,2011-03-08,5.703782474656201,726837.0
3045018,C00461053,A,Q3,P,15,IND,HOUSTON,TX,77079.0,retired,retired,2012-08-01,5.298317366548036,878247.0
1544039,C00431445,A,M10,G,15,IND,ATLANTA,GA,30349,missing,retired,2012-09-07,6.214608098422191,897086.0
911573,C00498444,A,YE,P,15,IND,OAK PARK,IL,60302.0,missing,retired,2011-10-14,6.214608098422191,772167.0
3031371,C00497115,A,Q3,G,15,IND,PITTSBURGH,PA,15238.0,missing,retired,2012-09-28,5.703782474656201,868158.0
2584181,C00003418,A,M9,Desconhecido,15,IND,LOUDONVILLE,NY,12211.0,missing,retired,2012-08-10,5.703782474656201,853945.0
2253954,C00494740,A,M3,P,15,IND,BELVEDERE,CA,94920.0,missing,retired,2012-02-26,5.521460917862246,790113.0
1356760,C00010603,A,M8,Desconhecido,15,IND,SHREVEPORT,LA,71119.0,missing,retired,2012-07-16,5.298317366548036,838148.0
580221,C00349506,N,Q2,P,15E,IND,MIAMI BEACH,FL,33140.0,missing,retired,2011-05-24,7.824046010856292,739435.0
628111,C00431353,N,Q2,P,15,IND,MINNEAPOLIS,MN,55401.0,missing,retired,2011-06-03,6.907755278982137,739088.0
2167898,C00496034,N,M3,P,15,IND,SEWICKLEY,PA,15143.0,information requested per best efforts,retired,2012-02-13,5.298317366548036,771852.0
2662277,C00496034,N,M2,P,15,IND,PLANO,TX,75093.0,missing,retired,2012-01-26,5.521460917862246,767129.0
2260775,C00462556,N,Q2,P,15,IND,ALEXANDRIA,VA,22307.0,missing,retired,2012-06-25,6.214608098422191,796147.0
